id_transaccion,fecha_hora,sucursal,canal,cliente_id,segmento_cliente,edad_cliente,antiguedad_meses,categoria,producto_id,precio_unitario,cantidad,descuento_pct,campania,medio_pago,dias_entrega,satisfaccion,devolucion,monto_venta,monto_reembolso
TX022593,2025-12-05 20:51:27,Providencia,Tienda,C00870,Estándar,33,43,Tecnología,TEC03,81560,1,10,Sin campaña,Billetera digital,0,4.9,0,73404,0
TX007314,2025-12-05 21:08:21,Vitacura,App,C00972,Estándar,19,10,Alimentos,ALI01,2010,1,6,Sin campaña,Débito,1,3.2,0,1889,0
TX017802,2025-12-05 21:10:33,Providencia,App,C00409,Estándar,49,49,Tecnología,TEC01,19380,1,10,Sin campaña,Débito,2,4.2,0,17442,0
TX015242,2025-12-05 21:43:42,Vitacura,App,C05228,Estándar,42,28,Deportes,DEP02,20470,2,4,Sin campaña,Débito,2,2.7,1,39302,39302
TX021036,2025-12-05 22:48:10,Vitacura,App,C06142,Estándar,51,42,Belleza,BEL06,67070,1,0,Sin campaña,Transferencia,1,3.9,0,67070,0
TX000801,2025-12-05 23:29:17,Maipú,Web,C02676,Estándar,19,26,Alimentos,ALI01,2040,3,0,Sin campaña,Débito,3,3.6,0,6120,0
TX009462,2025-12-05 23:41:30,Estación Central,Web,C05253,Estándar,27,39,Tecnología,TEC04,128720,1,18,Sin campaña,Débito,3,3.1,0,105550,0
TX018331,2025-12-06 00:06:44,La Florida,Web,C06159,Estándar,43,10,Deportes,DEP02,18890,2,4,Sin campaña,Débito,3,4.1,0,36269,0
TX020212,2025-12-06 00:18:22,Las Condes,Web,C04448,Estándar,46,78,Hogar,HOG05,92540,2,5,Sin campaña,Billetera digital,5,2.8,0,175826,0
TX021357,2025-12-06 00:40:21,Las Condes,App,C00437,Estándar,37,29,Hogar,HOG03,26950,1,10,Sin campaña,Débito,3,3.8,0,24255,0
TX017874,2025-12-06 01:03:28,La Florida,Web,C01051,Estándar,18,51,Vestuario,VES02,15060,2,15,Sin campaña,Billetera digital,3,3.3,0,25602,0
TX011432,2025-12-06 01:15:27,Providencia,App,C05484,Estándar,66,60,Tecnología,TEC01,19910,1,20,Sin campaña,Crédito,3,3.4,0,15928,0
TX004456,2025-12-06 01:19:23,Vitacura,App,C06061,Estándar,39,4,Alimentos,ALI05,12930,3,3,Sin campaña,Billetera digital,3,4.4,0,37626,0
TX024057,2025-12-06 01:32:54,La Florida,Web,C02620,Estándar,46,36,Vestuario,VES02,14930,2,7,Sin campaña,Débito,1,2.9,0,27770,0
TX021792,2025-12-06 01:45:20,Providencia,App,C01081,Estándar,53,85,Alimentos,ALI03,6070,1,5,Sin campaña,Transferencia,2,3.7,0,5766,0
TX018352,2025-12-06 02:42:47,Centro,App,C00184,Estándar,21,16,Deportes,DEP01,10070,1,10,Sin campaña,Débito,2,3.7,0,9063,0
TX004473,2025-12-06 03:06:08,Estación Central,Web,C05462,Premium,49,31,Alimentos,ALI02,3400,1,0,Sin campaña,Crédito,4,3.4,0,3400,0
TX014413,2025-12-06 03:35:17,Providencia,Web,C00107,Estándar,50,6,Vestuario,VES03,25180,1,13,Sin campaña,Crédito,5,3.3,0,21907,0
TX013583,2025-12-06 04:03:14,La Florida,App,C05993,Estándar,35,14,Alimentos,ALI05,13100,3,0,Sin campaña,Billetera digital,2,3.5,0,39300,0
TX013951,2025-12-06 04:18:24,Providencia,App,C04886,Estándar,53,22,Tecnología,TEC01,19420,2,21,Sin campaña,Billetera digital,2,4.2,0,30684,0
TX019503,2025-12-06 04:33:35,Estación Central,Web,C02887,Estándar,18,60,Casa,HOG06,153780,1,10,Sin campaña,Débito,2,3.5,0,138402,0
TX003291,2025-12-06 04:57:29,Providencia,App,C02016,Estándar,36,3,Belleza,BEL02,9290,1,0,Sin campaña,Crédito,2,3.8,0,9290,0
TX017735,2025-12-06 05:01:24,Maipú,App,C01187,Estándar,18,42,Alimentos,ALI05,13400,1,2,Sin campaña,Débito,4,4.4,0,13132,0
TX004859,2025-12-06 05:08:03,Centro,Web,C02015,Estándar,34,16,Tecnología,TEC05,256540,1,14,Sin campaña,Débito,3,3.5,0,220624,0
TX022416,2025-12-06 05:30:00,Maipú,Web,C00914,Estándar,27,11,Deportes,DEP04,60870,1,6,Sin campaña,Crédito,3,3.6,0,57218,0
TX011072,2025-12-06 06:46:21,Las Condes,Web,C05280,Estándar,40,39,Vestuario,VES02,15560,1,4,Sin campaña,Débito,4,4.4,0,14938,0
TX005137,2025-12-06 06:52:32,La Florida,App,C00848,Estándar,56,23,Alimentos,ALI06,20700,2,4,Sin campaña,Crédito,4,2.9,0,39744,0
TX012082,2025-12-06 07:24:26,Providencia,App,C02070,Estándar,22,34,Belleza,BEL02,8320,1,4,Sin campaña,Transferencia,3,4.1,0,7987,0
TX022307,2025-12-06 08:41:47,Estación Central,Web,C03564,Estándar,18,82,Tecnología,TEC01,20340,1,19,Sin campaña,Crédito,1,3.8,0,16475,0
TX021334,2025-12-06 08:44:26,La Florida,App,C01841,Estándar,21,52,Vestuario,VES02,14820,1,12,Sin campaña,Débito,3,3.7,0,13042,0
TX022153,2025-12-06 08:51:48,Las Condes,App,C05478,Estándar,28,22,Alimentos,ALI05,12300,1,1,Sin campaña,Billetera digital,3,3.4,0,12177,0
TX017847,2025-12-06 09:21:57,Providencia,App,C03901,Estándar,42,41,Deportes,DEP04,60560,1,5,Sin campaña,Crédito,1,4.2,0,57532,0
TX008539,2025-12-06 10:03:10,Las Condes,Tienda,C03981,Premium,38,20,Hogar,HOG06,154560,1,10,Sin campaña,Billetera digital,0,3.8,0,139104,0
TX012160,2025-12-06 10:08:21,Centro,App,C01911,Estándar,72,23,Hogar,HOG02,13100,1,0,Sin campaña,Crédito,3,2.6,0,13100,0
TX020244,2025-12-06 10:11:53,Centro,Tienda,C05126,Premium,33,46,Hogar,HOG05,89660,1,0,Sin campaña,Billetera digital,0,3.6,0,89660,0
TX012891,2025-12-06 10:14:52,Las Condes,Tienda,C00761,Estándar,31,31,Hogar,HOG01,6880,1,13,Sin campaña,Crédito,0,5.0,0,5986,0
TX000122,2025-12-06 10:22:15,Vitacura,Tienda,C03377,Estándar,51,48,Belleza,BEL05,40250,1,0,Sin campaña,Crédito,0,4.7,0,40250,0
TX018175,2025-12-06 10:56:34,Las Condes,Web,C02085,Estándar,29,5,Vestuario,VES05,61860,3,0,Sin campaña,Débito,2,3.3,0,185580,0
TX015528,2025-12-06 11:00:42,La Florida,App,C01476,Estándar,42,37,Hogar,HOG05,91630,1,4,Sin campaña,Débito,1,3.9,0,87965,0
TX009470,2025-12-06 11:07:32,Centro,App,C04629,Estándar,29,38,Belleza,BEL04,26040,3,8,Sin campaña,Crédito,4,3.0,0,71870,0
TX011539,2025-12-06 11:20:36,Providencia,App,C02007,Premium,41,14,Tecnología,TEC02,40300,1,27,Sin campaña,Crédito,2,3.4,0,29419,0
TX002500,2025-12-06 11:37:24,Centro,Tienda,C00874,Estándar,42,14,Tecnología,TEC04,137300,1,27,Sin campaña,Crédito,0,3.4,0,100229,0
TX010314,2025-12-06 11:39:03,Vitacura,Tienda,C04906,Estándar,45,11,Casa,HOG02,12320,1,0,Sin campaña,Débito,0,5.0,0,12320,0
TX019012,2025-12-06 11:50:51,Estación Central,App,C04696,Estándar,32,37,Vestuario,VES06,92910,3,4,Sin campaña,Crédito,3,3.7,0,267581,0
TX017459,2025-12-06 12:05:12,La Florida,Web,C01111,Estándar,18,19,Vestuario,VES06,90410,1,10,Sin campaña,Billetera digital,3,3.8,0,81369,0
TX023456,2025-12-06 12:06:05,Maipú,Tienda,C01402,Estándar,58,33,Vestuario,VES03,25470,1,8,Sin campaña,Crédito,0,5.0,0,23432,0
TX008838,2025-12-06 12:12:37,Centro,Tienda,C01707,Premium,42,87,Casa,HOG06,152960,4,5,Sin campaña,Crédito,0,3.6,0,581248,0
TX019355,2025-12-06 12:20:41,Maipú,Tienda,C05427,Premium,36,18,Alimentos,ALI04,8200,1,0,Sin campaña,Débito,0,3.3,0,8200,0
TX000826,2025-12-06 12:21:30,Providencia,Tienda,C03954,Premium,37,46,Vestuario,VES02,14840,1,6,Sin campaña,Crédito,0,4.3,0,13950,0
TX003566,2025-12-06 12:25:45,Centro,Tienda,C00738,Estándar,34,33,Deportes,DEP02,20700,1,9,Sin campaña,Crédito,0,4.2,0,18837,0
TX011990,2025-12-06 12:29:24,Estación Central,App,C04522,Estándar,51,35,Alimentos,ALI02,3500,1,2,Sin campaña,Débito,3,3.1,0,3430,0
TX006797,2025-12-06 12:46:15,Maipú,Web,C03593,Estándar,45,76,Belleza,BEL06,70340,2,11,Sin campaña,Débito,4,3.5,0,125205,0
TX020140,2025-12-06 12:47:31,Vitacura,Tienda,C02569,Convenio Empresa,38,19,Vestuario,VES02,14770,3,5,Sin campaña,Crédito,0,4.7,0,42094,0
TX018055,2025-12-06 12:48:17,Ñuñoa,Tienda,C05423,Premium,22,31,Casa,HOG01,7000,1,7,Sin campaña,Débito,0,4.1,0,6510,0
TX006570,2025-12-06 12:54:15,Maipú,Web,C00330,Estándar,62,36,Casa,HOG02,12710,2,10,Sin campaña,Débito,3,4.2,0,22878,0
TX007581,2025-12-06 12:54:53,Providencia,Tienda,C01856,Estándar,46,36,Alimentos,ALI06,19530,1,0,Sin campaña,Crédito,0,3.0,1,19530,19530
TX001175,2025-12-06 13:13:06,Las Condes,Web,C01965,Premium,42,5,Tecnología,TEC06,502420,1,19,Sin campaña,Billetera digital,2,3.7,0,406960,0
TX015995,2025-12-06 13:15:56,Estación Central,Tienda,C05219,Estándar,27,15,Casa,HOG02,12410,3,9,Sin campaña,Crédito,0,4.6,0,33879,0
TX017212,2025-12-06 13:25:18,Maipú,Tienda,C04066,Premium,47,96,Vestuario,VES03,24690,3,13,Sin campaña,Crédito,0,3.9,0,64441,0
TX004565,2025-12-06 14:03:44,Maipú,App,C00273,Estándar,30,28,Casa,HOG04,50040,1,0,Sin campaña,Crédito,2,4.0,0,50040,0
TX002807,2025-12-06 14:28:24,Estación Central,App,C01662,Estándar,37,33,Alimentos,ALI04,9370,1,1,Sin campaña,Billetera digital,2,4.4,0,9276,0
TX007854,2025-12-06 14:33:34,Estación Central,App,C03051,Premium,41,4,Alimentos,ALI06,21610,1,6,Sin campaña,Crédito,1,3.4,0,20313,0
TX023739,2025-12-06 14:39:57,Estación Central,Web,C04210,Estándar,18,27,Vestuario,VES04,38980,1,0,Sin campaña,Débito,5,3.2,0,38980,0
TX011006,2025-12-06 14:51:20,Providencia,Web,C03618,Estándar,18,52,Tecnología,TEC05,249110,1,28,Sin campaña,Crédito,4,3.3,0,179359,0
TX020985,2025-12-06 14:58:29,Las Condes,Tienda,C03241,Estándar,18,33,Vestuario,VES06,86510,2,10,Sin campaña,Transferencia,0,4.0,0,155718,0
TX003731,2025-12-06 15:04:59,Maipú,Tienda,C04707,Estándar,55,23,Vestuario,VES06,91390,1,10,Sin campaña,Crédito,0,4.0,0,82251,0
TX015267,2025-12-06 15:07:42,Maipú,Tienda,C02906,Estándar,28,25,Vestuario,VES03,24130,1,13,Sin campaña,Billetera digital,0,5.0,0,20993,0
TX022380,2025-12-06 15:09:50,La Florida,App,C01510,Premium,24,58,Vestuario,VES05,61240,1,14,Sin campaña,Billetera digital,4,3.3,0,52666,0
TX018245,2025-12-06 15:14:02,Las Condes,Tienda,C00068,Estándar,18,31,Belleza,BEL03,14980,1,3,Sin campaña,Crédito,0,5.0,0,14531,0
TX023579,2025-12-06 15:20:49,Ñuñoa,App,C03459,Premium,24,37,Deportes,DEP05,98390,1,0,Sin campaña,Crédito,1,3.9,0,98390,0
TX022282,2025-12-06 15:30:45,Vitacura,Tienda,C06016,Premium,36,24,Tecnología,TEC02,40310,2,20,Sin campaña,Billetera digital,0,4.5,0,64496,0
TX011181,2025-12-06 15:48:49,Centro,Web,C06114,Estándar,53,64,Vestuario,VES04,40650,1,10,Sin campaña,Débito,5,,0,36585,0
TX000762,2025-12-06 15:52:56,Estación Central,Tienda,C04692,Premium,34,58,Alimentos,ALI05,12980,1,0,Sin campaña,Billetera digital,0,4.4,0,12980,0
TX002801,2025-12-06 16:39:27,Estación Central,Web,C01861,Estándar,29,74,Deportes,DEP01,10520,1,4,Sin campaña,Crédito,2,3.1,0,10099,0
TX008140,2025-12-06 16:50:14,Providencia,Tienda,C04777,Estándar,50,45,Alimentos,ALI01,2000,2,0,Sin campaña,Crédito,0,4.7,0,4000,0
TX012941,2025-12-06 17:06:55,Estación Central,Tienda,C01966,Premium,48,33,Vestuario,VES04,39760,3,11,Sin campaña,Débito,0,3.9,0,106159,0
TX006774,2025-12-06 17:14:52,Maipú,Web,C03283,Estándar,18,77,Belleza,BEL04,25900,2,11,Sin campaña,Crédito,5,3.3,0,46102,0
TX008807,2025-12-06 17:23:19,Maipú,Tienda,C01050,Estándar,25,35,Belleza,BEL04,24430,1,6,Sin campaña,Débito,0,4.4,0,22964,0
TX006781,2025-12-06 18:06:44,Providencia,Tienda,C00113,Estándar,44,42,Deportes,DEP02,20130,1,14,Sin campaña,Crédito,0,4.7,0,17312,0
TX021603,2025-12-06 18:12:06,La Florida,Tienda,C02422,Premium,41,30,Deportes,DEP03,33640,1,12,Sin campaña,Crédito,0,4.3,0,29603,0
TX008291,2025-12-06 18:20:08,Maipú,Web,C05251,Estándar,40,58,Alimentos,ALI01,2070,1,5,Sin campaña,Débito,2,3.9,0,1966,0
TX010249,2025-12-06 18:21:22,Las Condes,Tienda,C04194,Premium,28,45,Belleza,BEL06,68940,1,4,Sin campaña,Transferencia,0,4.6,0,66182,0
TX010700,2025-12-06 18:48:25,Centro,Tienda,C04880,Premium,54,60,Tecnología,TEC05,240170,3,11,Sin campaña,Débito,0,3.8,0,641254,0
TX010280,2025-12-06 18:48:37,Las Condes,Tienda,C04973,Estándar,46,29,Tecnología,TEC05,261290,1,25,Sin campaña,Crédito,0,4.3,0,195968,0
TX013287,2025-12-06 18:51:14,Las Condes,App,C00262,Estándar,20,22,Belleza,BEL02,8770,2,0,Sin campaña,Débito,2,3.6,0,17540,0
TX016186,2025-12-06 18:56:25,Las Condes,Tienda,C04132,Estándar,58,41,Vestuario,VES06,88260,1,13,Sin campaña,Crédito,0,5.0,0,76786,0
TX014888,2025-12-06 18:59:07,La Florida,Tienda,C02204,Estándar,38,22,Deportes,DEP03,34280,2,6,Sin campaña,Crédito,0,4.4,0,64446,0
TX021139,2025-12-06 19:10:08,Maipú,Web,C04154,Estándar,18,65,Deportes,DEP04,57630,3,9,Sin campaña,Crédito,3,4.0,0,157330,0
TX016624,2025-12-06 19:17:30,Providencia,App,C05770,Estándar,77,49,Alimentos,ALI01,1960,1,8,Sin campaña,Débito,3,2.4,1,1803,1803
TX009539,2025-12-06 19:24:29,Estación Central,Web,C04087,Estándar,49,65,Casa,HOG04,46180,1,3,Sin campaña,Débito,2,3.8,0,44795,0
TX008424,2025-12-06 19:32:48,Las Condes,Tienda,C05665,Premium,27,23,Vestuario,VES02,14800,2,17,Sin campaña,Débito,0,3.9,0,24568,0
TX018285,2025-12-06 20:29:20,Estación Central,Tienda,C04353,Premium,41,18,Vestuario,VES02,15810,1,7,Sin campaña,Crédito,0,4.3,0,14703,0
TX018700,2025-12-06 20:33:41,Centro,Web,C05232,Estándar,45,10,Tecnología,TEC05,256910,1,20,Sin campaña,Transferencia,2,3.6,0,205528,0
TX022002,2025-12-06 20:50:35,La Florida,Tienda,C00828,Premium,45,44,Hogar,HOG06,144470,1,7,Sin campaña,Crédito,0,4.4,0,134357,0
TX005450,2025-12-06 20:53:21,Providencia,Tienda,C04463,Estándar,30,37,Vestuario,VES02,14710,1,0,Sin campaña,Billetera digital,0,4.1,0,14710,0
TX003932,2025-12-06 22:28:23,La Florida,Web,C06059,Estándar,45,59,Belleza,BEL02,8950,1,5,Sin campaña,Transferencia,3,3.4,0,8502,0
TX021382,2025-12-06 22:57:43,Centro,Web,C04883,Premium,28,40,Deportes,DEP01,10050,1,9,Sin campaña,Crédito,2,3.2,0,9146,0
TX006679,2025-12-07 00:06:13,Maipú,Web,C02123,Premium,35,20,Alimentos,ALI02,3610,2,0,Sin campaña,Débito,3,3.4,0,7220,0
TX008502,2025-12-07 00:17:14,Maipú,Web,C01284,Estándar,31,5,Vestuario,VES02,14930,2,16,Sin campaña,Crédito,1,,0,25082,0
TX007565,2025-12-07 00:26:59,Las Condes,Web,C04074,Convenio Empresa,18,3,Vestuario,VES01,7860,1,21,Sin campaña,Débito,3,3.3,0,6209,0
TX009364,2025-12-07 00:39:36,La Florida,Web,C03123,Estándar,51,84,Vestuario,VES05,62020,3,8,Sin campaña,Débito,1,3.6,0,171175,0
TX018364,2025-12-07 01:01:26,La Florida,Web,C02519,Estándar,61,88,Alimentos,ALI06,19790,1,10,Sin campaña,Débito,4,,0,17811,0
TX021153,2025-12-07 02:19:17,Maipú,Web,C01338,Estándar,18,59,Vestuario,VES03,25710,1,0,Sin campaña,Débito,3,4.1,0,25710,0
TX005021,2025-12-07 02:47:58,Centro,App,C01486,Estándar,63,22,Deportes,DEP02,19000,1,8,Sin campaña,Crédito,2,4.1,0,17480,0
TX023423,2025-12-07 03:22:24,Providencia,Web,C03759,Estándar,57,8,Tecnología,TEC06,510010,2,25,Sin campaña,Crédito,2,4.3,0,765015,0
TX005333,2025-12-07 03:30:36,La Florida,App,C04908,Premium,42,21,Belleza,BEL05,39950,1,0,Sin campaña,Billetera digital,7,2.8,0,39950,0
TX020065,2025-12-07 04:11:44,Providencia,App,C02153,Estándar,34,2,Deportes,DEP06,174770,3,0,Sin campaña,Transferencia,1,3.0,0,524310,0
TX019779,2025-12-07 04:39:02,Las Condes,Web,C00816,Estándar,67,58,Deportes,DEP01,10220,3,10,Sin campaña,Crédito,5,3.3,0,27594,0
TX002940,2025-12-07 04:45:26,Vitacura,App,C04262,Estándar,19,53,Tecnología,TEC06,492980,3,23,Sin campaña,Crédito,3,3.9,0,1138784,0
TX011710,2025-12-07 05:07:36,Estación Central,Web,C00848,Estándar,56,23,Deportes,DEP05,98380,1,6,Sin campaña,Débito,4,4.0,0,92477,0
TX014882,2025-12-07 05:31:36,Maipú,App,C05814,Estándar,26,14,Vestuario,VES02,14870,1,13,Sin campaña,Débito,2,2.4,1,12937,12937
TX013932,2025-12-07 07:14:17,Centro,Web,C03042,Estándar,37,66,Vestuario,VES06,87730,1,12,Sin campaña,Billetera digital,5,2.7,0,77202,0
TX009184,2025-12-07 07:58:08,La Florida,Web,C02604,Estándar,68,50,Hogar,HOG06,152270,1,10,Sin campaña,Billetera digital,3,4.1,0,137043,0
TX006622,2025-12-07 09:12:19,La Florida,App,C04742,Estándar,24,98,Deportes,DEP04,58090,2,7,Sin campaña,Débito,3,3.2,0,108047,0
TX011933,2025-12-07 09:16:56,La Florida,App,C01656,Estándar,53,19,Belleza,BEL02,8580,1,0,Sin campaña,Débito,1,3.1,0,8580,0
TX022560,2025-12-07 09:49:57,Providencia,Web,C02643,Estándar,47,23,Alimentos,ALI02,3600,5,0,Sin campaña,Crédito,8,2.9,0,18000,0
TX019841,2025-12-07 10:05:26,Maipú,Tienda,C02642,Premium,51,21,Tecnología,TEC04,127120,2,24,Sin campaña,Débito,0,3.9,0,193222,0
TX016606,2025-12-07 10:07:23,Centro,App,C05800,Estándar,50,31,Deportes,DEP01,10520,1,4,Sin campaña,Crédito,1,3.7,0,10099,0
TX021322,2025-12-07 10:07:49,Las Condes,Web,C03884,Estándar,31,111,Belleza,BEL04,24780,2,6,Sin campaña,Débito,2,3.2,0,46586,0
TX001155,2025-12-07 10:12:22,Ñuñoa,Tienda,C03782,Estándar,63,31,Alimentos,ALI01,2110,2,4,Sin campaña,Débito,0,4.2,0,4051,0
TX007750,2025-12-07 10:13:16,Las Condes,Tienda,C03455,Estándar,56,65,Vestuario,VES01,8040,1,11,Sin campaña,Débito,0,4.6,0,7156,0
TX015285,2025-12-07 10:43:05,Las Condes,App,C02604,Estándar,68,50,Belleza,BEL03,15380,1,10,Sin campaña,Débito,3,4.0,0,13842,0
TX006002,2025-12-07 10:43:24,Las Condes,App,C03087,Estándar,27,26,Belleza,BEL02,9450,1,0,Sin campaña,Crédito,2,3.5,0,9450,0
TX016447,2025-12-07 10:58:11,Vitacura,Tienda,C04819,Estándar,32,36,Belleza,BEL03,15250,1,11,Sin campaña,Crédito,0,3.8,0,13572,0
TX008683,2025-12-07 11:02:20,Maipú,Tienda,C00115,Estándar,43,41,Alimentos,ALI06,19570,1,0,Sin campaña,Billetera digital,0,4.7,0,19570,0
TX022024,2025-12-07 11:02:51,Vitacura,Web,C01699,Estándar,36,19,Belleza,BEL04,24600,1,5,Sin campaña,Crédito,4,3.8,0,23370,0
TX004497,2025-12-07 11:14:53,Providencia,Tienda,C05146,Estándar,58,18,Tecnología,TEC04,133550,1,25,Sin campaña,Transferencia,0,4.1,0,100162,0
TX001777,2025-12-07 11:46:06,La Florida,Tienda,C03785,Estándar,40,5,Vestuario,VES04,39580,3,9,Sin campaña,Billetera digital,0,4.2,0,108053,0
TX022912,2025-12-07 11:57:41,La Florida,Tienda,C03964,Estándar,39,34,Deportes,DEP06,176710,2,6,Sin campaña,Débito,0,5.0,0,332215,0
TX010245,2025-12-07 12:05:22,Estación Central,App,C05597,Estándar,47,25,Vestuario,VES05,63050,1,9,Sin campaña,Billetera digital,4,2.8,0,57376,0
TX014582,2025-12-07 12:26:37,Estación Central,Tienda,C02144,Premium,39,42,Belleza,BEL03,14930,1,5,Sin campaña,Débito,0,4.1,0,14184,0
TX020115,2025-12-07 12:54:41,Maipú,Web,C04946,Estándar,45,67,Deportes,DEP02,19970,4,4,Sin campaña,Crédito,5,2.7,0,76685,0
TX000396,2025-12-07 13:33:57,Providencia,Tienda,C05476,Premium,27,32,Belleza,BEL02,8980,1,0,Sin campaña,Débito,0,4.2,0,8980,0
TX018257,2025-12-07 13:36:13,Providencia,Tienda,C04119,Premium,18,14,Hogar,HOG02,12770,4,6,Sin campaña,Billetera digital,0,4.2,0,48015,0
TX020258,2025-12-07 13:54:17,Vitacura,Tienda,C05663,Premium,32,20,Deportes,DEP04,59900,1,9,Sin campaña,Débito,0,3.9,0,54509,0
TX016071,2025-12-07 13:58:37,Centro,App,C03993,Estándar,52,68,Belleza,BEL03,15450,2,0,Sin campaña,Crédito,6,2.9,0,30900,0
TX005784,2025-12-07 14:07:35,Providencia,App,C04542,Estándar,43,83,Deportes,DEP06,187180,2,0,Sin campaña,Crédito,1,,1,374360,374360
TX017927,2025-12-07 14:25:21,Maipú,Tienda,C05445,Premium,29,15,Alimentos,ALI02,3460,2,0,Sin campaña,Débito,0,3.8,0,6920,0
TX007659,2025-12-07 14:34:51,Maipú,App,C04462,Estándar,54,19,Tecnología,TEC01,19900,3,25,Sin campaña,Crédito,2,,1,44775,44775
TX016818,2025-12-07 14:38:24,Maipú,Tienda,C04811,Estándar,61,19,Alimentos,ALI03,5960,2,0,Sin campaña,Crédito,0,4.2,0,11920,0
TX020228,2025-12-07 14:45:38,La Florida,Tienda,C03497,Premium,52,27,Alimentos,ALI02,3460,1,2,Sin campaña,Crédito,0,4.0,0,3391,0
TX011086,2025-12-07 14:54:12,Las Condes,App,C01508,Convenio Empresa,28,62,Vestuario,VES02,14890,1,13,Sin campaña,Crédito,3,4.2,0,12954,0
TX011738,2025-12-07 15:00:43,La Florida,Web,C05375,Estándar,32,23,Alimentos,ALI06,18960,1,4,Sin campaña,Crédito,3,2.7,0,18202,0
TX015655,2025-12-07 15:02:30,Centro,Tienda,C01906,Premium,65,53,Vestuario,VES05,60330,1,8,Sin campaña,Crédito,0,4.1,0,55504,0
TX020702,2025-12-07 15:09:32,Maipú,Tienda,C02598,Estándar,30,13,Deportes,DEP04,59940,1,7,Sin campaña,Crédito,0,3.6,0,55744,0
TX018931,2025-12-07 15:15:06,Ñuñoa,Tienda,C05102,Estándar,44,26,Tecnología,TEC02,39300,2,27,Sin campaña,Débito,0,3.9,0,57378,0
TX010778,2025-12-07 15:39:16,Las Condes,App,C03261,Estándar,33,25,Belleza,BEL01,5160,1,0,Sin campaña,Transferencia,3,3.9,0,5160,0
TX002120,2025-12-07 16:05:34,Centro,Tienda,C03054,Estándar,43,29,Deportes,DEP01,10110,5,7,Sin campaña,Billetera digital,0,4.8,0,47012,0
TX016546,2025-12-07 16:23:42,Las Condes,Tienda,C02252,Premium,54,37,Tecnología,TEC03,80330,2,22,Sin campaña,Crédito,0,4.1,0,125315,0
TX011416,2025-12-07 16:30:43,Centro,Tienda,C05131,Premium,18,7,Vestuario,VES04,39060,2,0,Sin campaña,Débito,0,3.8,0,78120,0
TX020500,2025-12-07 16:45:42,Las Condes,App,C04460,Estándar,43,18,Deportes,DEP01,9920,2,7,Sin campaña,Crédito,2,2.4,0,18451,0
TX020691,2025-12-07 16:47:49,Estación Central,Tienda,C04233,Estándar,41,12,Tecnología,TEC02,39340,1,17,Sin campaña,Débito,0,4.7,0,32652,0
TX021085,2025-12-07 17:04:44,Vitacura,Web,C01898,Estándar,33,25,Deportes,DEP01,9490,3,4,Sin campaña,Billetera digital,5,3.1,0,27331,0
TX005146,2025-12-07 17:07:11,La Florida,Tienda,C01404,Premium,54,41,Deportes,DEP01,10560,5,2,Sin campaña,Débito,0,4.3,0,51744,0
TX014012,2025-12-07 17:34:07,Vitacura,Tienda,C01939,Estándar,37,4,Tecnología,TEC04,130120,2,30,Sin campaña,Débito,0,4.7,0,182168,0
TX003106,2025-12-07 18:32:44,Providencia,Tienda,C00165,Estándar,45,12,Vestuario,VES02,16010,1,10,Sin campaña,Débito,0,4.3,0,14409,0
TX000405,2025-12-07 18:39:16,Providencia,Tienda,C02715,Estándar,32,20,Belleza,BEL05,40120,1,0,Sin campaña,Crédito,0,4.3,0,40120,0
TX009296,2025-12-07 18:41:00,Providencia,App,C04023,Premium,39,26,Vestuario,VES05,58510,4,5,Sin campaña,Débito,2,3.8,0,222338,0
TX017706,2025-12-07 18:49:08,Centro,Tienda,C04613,Premium,42,11,Deportes,DEP06,180460,1,11,Sin campaña,Crédito,0,3.7,0,160609,0
TX012499,2025-12-07 19:21:58,Maipú,Web,C04921,Estándar,18,34,Deportes,DEP01,10180,2,5,Sin campaña,Débito,2,2.7,0,19342,0
TX010965,2025-12-07 19:41:09,Las Condes,Tienda,C00212,Premium,42,3,Vestuario,VES06,89200,1,0,Sin campaña,Crédito,0,4.1,0,89200,0
TX008647,2025-12-07 19:47:07,Ñuñoa,Web,C04259,Estándar,55,22,Deportes,DEP06,181150,1,4,Sin campaña,Crédito,6,,0,173904,0
TX013859,2025-12-07 19:48:29,Centro,Tienda,C04353,Premium,41,18,Belleza,BEL03,14670,1,0,Sin campaña,Crédito,0,4.0,0,14670,0
TX011302,2025-12-07 19:58:07,Providencia,Tienda,C04428,Premium,48,83,Alimentos,ALI05,13700,1,10,Sin campaña,Billetera digital,0,4.6,0,12330,0
TX008368,2025-12-07 19:59:47,La Florida,Tienda,C04199,Premium,69,17,Vestuario,VES02,14490,1,1,Sin campaña,Crédito,0,4.7,0,14345,0
TX012695,2025-12-07 20:07:10,Centro,Tienda,C04105,Estándar,18,11,Alimentos,ALI05,13080,2,5,Sin campaña,Débito,0,4.1,0,24852,0
TX017350,2025-12-07 20:11:24,La Florida,Tienda,C05633,Premium,40,37,Hogar,HOG04,47460,1,12,Sin campaña,Crédito,0,3.8,0,41765,0
TX009806,2025-12-07 20:33:10,Las Condes,Tienda,C05476,Premium,27,32,Tecnología,TEC04,133970,1,18,Sin campaña,Crédito,0,4.7,0,109855,0
TX017064,2025-12-07 20:50:53,Centro,Web,C03501,Estándar,18,28,Tecnología,TEC01,19210,1,10,Sin campaña,Billetera digital,1,3.9,0,17289,0
